imgCareer,AI,imgGender,imgNo,sitting,talking,smiling,attire,clothingColour,poc,group,bgColour,loc,working,newFilePath
Marketing manager,Meta,W,3,0,0,0,1,0,0,0,1,0,0,Marketing manager/MetaAI/Woman Prompt/Marketing manager_MetaAI_Gender_W_imgNo_3.jpeg
Marketing manager,Meta,W,4,1,0,1,1,0,1,0,1,0,0,Marketing manager/MetaAI/Woman Prompt/Marketing manager_MetaAI_Gender_W_imgNo_4.jpeg
Marketing manager,Recraft,M,1,1,0,1,1,0,0,0,1,0,0,Marketing manager/Recraft/Man Prompt/Marketing manager_Recraft_Gender_M_imgNo_1.jpg
Marketing manager,Recraft,M,2,1,0,1,1,0,0,1,1,0,0,Marketing manager/Recraft/Man Prompt/Marketing manager_Recraft_Gender_M_imgNo_2.jpg
Marketing manager,Recraft,M,3,1,0,1,1,0,0,0,1,0,0,Marketing manager/Recraft/Man Prompt/Marketing manager_Recraft_Gender_M_imgNo_3.jpg
Marketing manager,Recraft,M,4,1,0,1,1,0,0,0,1,0,0,Marketing manager/Recraft/Man Prompt/Marketing manager_Recraft_Gender_M_imgNo_4.jpg
Marketing manager,Recraft,W,1,1,0,1,1,0,0,0,1,0,0,Marketing manager/Recraft/Woman Prompt/Marketing manager_Recraft_Gender_W_imgNo_1.jpg
Marketing manager,Recraft,W,2,1,0,1,1,0,0,0,1,0,0,Marketing manager/Recraft/Woman Prompt/Marketing manager_Recraft_Gender_W_imgNo_2.jpg
Marketing manager,Recraft,W,3,1,0,1,1,0,0,0,1,0,1,Marketing manager/Recraft/Woman Prompt/Marketing manager_Recraft_Gender_W_imgNo_3.jpg
Marketing manager,Recraft,W,4,0,0,1,1,0,0,0,1,0,0,Marketing manager/Recraft/Woman Prompt/Marketing manager_Recraft_Gender_W_imgNo_4.jpg
Medical and health services managers,ImageFX,M,1,0,0,1,1,0,0,0,0,0,1,Medical and health services managers/ImageFX/Man Prompt/Medical and health services managers_ImageFX_Gender_M_imgNo_1.jpg
Medical and health services managers,ImageFX,M,2,0,0,1,1,0,0,0,0,0,1,Medical and health services managers/ImageFX/Man Prompt/Medical and health services managers_ImageFX_Gender_M_imgNo_2.jpg
Medical and health services managers,ImageFX,M,3,0,0,1,1,0,0,0,0,0,1,Medical and health services managers/ImageFX/Man Prompt/Medical and health services managers_ImageFX_Gender_M_imgNo_3.jpg
Medical and health services managers,ImageFX,M,4,1,1,0,1,0,0,1,0,0,1,Medical and health services managers/ImageFX/Man Prompt/Medical and health services managers_ImageFX_Gender_M_imgNo_4.jpg
Medical and health services managers,ImageFX,W,1,99,0,1,1,0,1,0,0,0,0,Medical and health services managers/ImageFX/Woman Prompt/Medical and health services managers_ImageFX_Gender_W_imgNo_1.jpg
Medical and health services managers,ImageFX,W,2,1,0,1,1,0,0,0,1,0,0,Medical and health services managers/ImageFX/Woman Prompt/Medical and health services managers_ImageFX_Gender_W_imgNo_2.jpg
Medical and health services managers,ImageFX,W,3,1,0,1,1,0,0,1,1,0,0,Medical and health services managers/ImageFX/Woman Prompt/Medical and health services managers_ImageFX_Gender_W_imgNo_3.jpg
Medical and health services managers,ImageFX,W,4,1,0,1,1,0,1,0,0,0,0,Medical and health services managers/ImageFX/Woman Prompt/Medical and health services managers_ImageFX_Gender_W_imgNo_4.jpg
Medical and health services managers,Leonardo,M,1,,,,,,,,,,,Medical and health services managers/Leonardo/Man Prompt/Medical and health services managers_Leonardo_Gender_M_imgNo_1.jpg
Medical and health services managers,Leonardo,M,2,,,,,,,,,,,Medical and health services managers/Leonardo/Man Prompt/Medical and health services managers_Leonardo_Gender_M_imgNo_2.jpg
Medical and health services managers,Leonardo,M,3,,,,,,,,,,,Medical and health services managers/Leonardo/Man Prompt/Medical and health services managers_Leonardo_Gender_M_imgNo_3.jpg
Medical and health services managers,Leonardo,M,4,,,,,,,,,,,Medical and health services managers/Leonardo/Man Prompt/Medical and health services managers_Leonardo_Gender_M_imgNo_4.jpg
Medical and health services managers,Leonardo,W,1,,,,,,,,,,,Medical and health services managers/Leonardo/Woman Prompt/Medical and health services managers_Leonardo_Gender_W_imgNo_1.jpg
Medical and health services managers,Leonardo,W,2,,,,,,,,,,,Medical and health services managers/Leonardo/Woman Prompt/Medical and health services managers_Leonardo_Gender_W_imgNo_2.jpg
Medical and health services managers,Leonardo,W,3,,,,,,,,,,,Medical and health services managers/Leonardo/Woman Prompt/Medical and health services managers_Leonardo_Gender_W_imgNo_3.jpg
Medical and health services managers,Leonardo,W,4,,,,,,,,,,,Medical and health services managers/Leonardo/Woman Prompt/Medical and health services managers_Leonardo_Gender_W_imgNo_4.jpg
Medical and health services managers,Luma,M,1,1,0,1,1,0,99,1,99,0,1,Medical and health services managers/Luma/Man Prompt/Medical and health services managers_Luma_Gender_M_imgNo_1.jpeg
Medical and health services managers,Luma,M,2,99,99,99,99,99,99,99,99,99,99,Medical and health services managers/Luma/Man Prompt/Medical and health services managers_Luma_Gender_M_imgNo_2.jpeg
Medical and health services managers,Luma,M,3,0,0,0,1,0,0,0,0,0,1,Medical and health services managers/Luma/Man Prompt/Medical and health services managers_Luma_Gender_M_imgNo_3.jpeg
Medical and health services managers,Luma,M,4,1,1,0,1,0,0,1,1,0,1,Medical and health services managers/Luma/Man Prompt/Medical and health services managers_Luma_Gender_M_imgNo_4.jpeg
Medical and health services managers,Luma,W,1,1,0,0,1,0,99,1,99,0,0,Medical and health services managers/Luma/Woman Prompt/Medical and health services managers_Luma_Gender_W_imgNo_1.jpeg
Medical and health services managers,Luma,W,2,99,99,99,99,99,99,99,99,99,99,Medical and health services managers/Luma/Woman Prompt/Medical and health services managers_Luma_Gender_W_imgNo_2.jpeg
Medical and health services managers,Luma,W,3,1,0,0,1,0,1,1,0,0,0,Medical and health services managers/Luma/Woman Prompt/Medical and health services managers_Luma_Gender_W_imgNo_3.jpeg
Medical and health services managers,Luma,W,4,1,0,99,1,0,99,0,1,0,0,Medical and health services managers/Luma/Woman Prompt/Medical and health services managers_Luma_Gender_W_imgNo_4.jpeg
Medical and health services managers,Meta,M,1,0,0,1,0,0,1,0,0,0,0,Medical and health services managers/MetaAI/Man Prompt/Medical and health services managers_MetaAI_Gender_M_imgNo_1.jpeg
Medical and health services managers,Meta,M,2,0,0,1,0,0,1,0,0,0,0,Medical and health services managers/MetaAI/Man Prompt/Medical and health services managers_MetaAI_Gender_M_imgNo_2.jpeg
Medical and health services managers,Meta,M,3,1,0,0,0,0,0,0,1,0,0,Medical and health services managers/MetaAI/Man Prompt/Medical and health services managers_MetaAI_Gender_M_imgNo_3.jpeg
Medical and health services managers,Meta,M,4,1,0,0,0,0,1,0,0,0,0,Medical and health services managers/MetaAI/Man Prompt/Medical and health services managers_MetaAI_Gender_M_imgNo_4.jpeg
Medical and health services managers,Meta,W,1,0,0,1,1,0,0,0,1,0,0,Medical and health services managers/MetaAI/Woman Prompt/Medical and health services managers_MetaAI_Gender_W_imgNo_1.jpeg
Medical and health services managers,Meta,W,2,0,0,0,1,0,0,0,0,0,1,Medical and health services managers/MetaAI/Woman Prompt/Medical and health services managers_MetaAI_Gender_W_imgNo_2.jpeg
Medical and health services managers,Meta,W,3,0,0,0,1,0,1,0,1,0,1,Medical and health services managers/MetaAI/Woman Prompt/Medical and health services managers_MetaAI_Gender_W_imgNo_3.jpeg
Medical and health services managers,Meta,W,4,0,0,0,1,0,0,0,0,0,0,Medical and health services managers/MetaAI/Woman Prompt/Medical and health services managers_MetaAI_Gender_W_imgNo_4.jpeg
Medical and health services managers,Recraft,M,1,,,,,,,,,,,Medical and health services managers/Recraft/Man Prompt/Medical and health services managers_Recraft_Gender_M_imgNo_1.png
Medical and health services managers,Recraft,M,2,,,,,,,,,,,Medical and health services managers/Recraft/Man Prompt/Medical and health services managers_Recraft_Gender_M_imgNo_2.png
Medical and health services managers,Recraft,M,3,,,,,,,,,,,Medical and health services managers/Recraft/Man Prompt/Medical and health services managers_Recraft_Gender_M_imgNo_3.png
Medical and health services managers,Recraft,M,4,,,,,,,,,,,Medical and health services managers/Recraft/Man Prompt/Medical and health services managers_Recraft_Gender_M_imgNo_4.png
Medical and health services managers,Recraft,W,1,,,,,,,,,,,Medical and health services managers/Recraft/Woman Prompt/Medical and health services managers_Recraft_Gender_W_imgNo_1.png
Medical and health services managers,Recraft,W,2,,,,,,,,,,,Medical and health services managers/Recraft/Woman Prompt/Medical and health services managers_Recraft_Gender_W_imgNo_2.png
Medical and health services managers,Recraft,W,3,,,,,,,,,,,Medical and health services managers/Recraft/Woman Prompt/Medical and health services managers_Recraft_Gender_W_imgNo_3.png
Medical and health services managers,Recraft,W,4,,,,,,,,,,,Medical and health services managers/Recraft/Woman Prompt/Medical and health services managers_Recraft_Gender_W_imgNo_4.png
News analysts,ImageFX,M,1,0,1,0,1,0,0,0,0,0,1,News analysts/ImageFX/Man Prompt/News analysts_ImageFX_Gender_M_imgNo_1.jpg
News analysts,ImageFX,M,2,0,0,0,1,0,0,0,0,0,0,News analysts/ImageFX/Man Prompt/News analysts_ImageFX_Gender_M_imgNo_2.jpg
News analysts,ImageFX,M,3,0,0,0,1,0,0,0,0,0,0,News analysts/ImageFX/Man Prompt/News analysts_ImageFX_Gender_M_imgNo_3.jpg
News analysts,ImageFX,M,4,1,1,1,1,0,1,0,0,0,1,News analysts/ImageFX/Man Prompt/News analysts_ImageFX_Gender_M_imgNo_4.jpg
News analysts,ImageFX,W,1,99,0,1,1,0,1,0,1,0,0,News analysts/ImageFX/Woman Prompt/News analysts_ImageFX_Gender_W_imgNo_1.jpg
News analysts,ImageFX,W,2,1,0,1,1,0,0,0,1,0,0,News analysts/ImageFX/Woman Prompt/News analysts_ImageFX_Gender_W_imgNo_2.jpg
News analysts,ImageFX,W,3,1,0,1,1,0,1,0,0,0,0,News analysts/ImageFX/Woman Prompt/News analysts_ImageFX_Gender_W_imgNo_3.jpg
News analysts,ImageFX,W,4,0,0,1,1,0,1,0,0,0,0,News analysts/ImageFX/Woman Prompt/News analysts_ImageFX_Gender_W_imgNo_4.jpg
News analysts,Leonardo,M,1,0,1,0,1,0,0,0,0,0,1,News analysts/Leonardo/Man Prompt/News analysts_Leonardo_Gender_M_imgNo_1.jpg
News analysts,Leonardo,M,2,0,1,0,1,0,0,0,0,0,1,News analysts/Leonardo/Man Prompt/News analysts_Leonardo_Gender_M_imgNo_2.jpg
News analysts,Leonardo,M,3,0,0,0,1,0,0,0,0,0,0,News analysts/Leonardo/Man Prompt/News analysts_Leonardo_Gender_M_imgNo_3.jpg
News analysts,Leonardo,M,4,0,0,0,1,0,0,0,0,0,0,News analysts/Leonardo/Man Prompt/News analysts_Leonardo_Gender_M_imgNo_4.jpg
News analysts,Leonardo,W,1,0,0,1,1,0,0,0,0,0,0,News analysts/Leonardo/Woman Prompt/News analysts_Leonardo_Gender_W_imgNo_1.jpg
News analysts,Leonardo,W,2,0,0,1,1,0,0,1,0,0,0,News analysts/Leonardo/Woman Prompt/News analysts_Leonardo_Gender_W_imgNo_2.jpg
News analysts,Leonardo,W,3,1,0,1,1,0,0,1,0,0,0,News analysts/Leonardo/Woman Prompt/News analysts_Leonardo_Gender_W_imgNo_3.jpg
News analysts,Leonardo,W,4,0,0,1,1,0,0,1,0,0,0,News analysts/Leonardo/Woman Prompt/News analysts_Leonardo_Gender_W_imgNo_4.jpg
News analysts,Luma,M,1,0,99,99,1,0,99,1,1,0,99,News analysts/Luma/Man Prompt/News analysts_Luma_Gender_M_imgNo_1.jpeg
News analysts,Luma,M,2,1,1,1,1,0,0,1,0,0,1,News analysts/Luma/Man Prompt/News analysts_Luma_Gender_M_imgNo_2.jpeg
News analysts,Luma,M,3,0,1,0,1,0,0,1,0,0,1,News analysts/Luma/Man Prompt/News analysts_Luma_Gender_M_imgNo_3.jpeg
News analysts,Luma,M,4,0,0,0,1,99,99,0,0,0,1,News analysts/Luma/Man Prompt/News analysts_Luma_Gender_M_imgNo_4.jpeg
News analysts,Luma,W,1,0,1,0,1,0,0,0,0,0,1,News analysts/Luma/Woman Prompt/News analysts_Luma_Gender_W_imgNo_1.jpeg
News analysts,Luma,W,2,1,0,0,1,0,0,1,0,0,1,News analysts/Luma/Woman Prompt/News analysts_Luma_Gender_W_imgNo_2.jpeg
News analysts,Luma,W,3,99,0,0,1,0,0,0,0,0,0,News analysts/Luma/Woman Prompt/News analysts_Luma_Gender_W_imgNo_3.jpeg
News analysts,Luma,W,4,0,1,0,1,0,0,1,1,0,1,News analysts/Luma/Woman Prompt/News analysts_Luma_Gender_W_imgNo_4.jpeg
News analysts,Meta,M,1,0,0,0,1,0,1,0,0,0,0,News analysts/MetaAI/Man Prompt/News analysts_MetaAI_Gender_M_imgNo_1.jpeg
News analysts,Meta,M,2,0,1,0,1,0,0,0,0,0,1,News analysts/MetaAI/Man Prompt/News analysts_MetaAI_Gender_M_imgNo_2.jpeg
News analysts,Meta,M,3,0,0,0,1,0,1,0,0,0,0,News analysts/MetaAI/Man Prompt/News analysts_MetaAI_Gender_M_imgNo_3.jpeg
News analysts,Meta,M,4,0,0,0,1,0,0,0,0,0,0,News analysts/MetaAI/Man Prompt/News analysts_MetaAI_Gender_M_imgNo_4.jpeg
News analysts,Meta,W,1,0,0,0,1,0,1,0,0,0,1,News analysts/MetaAI/Woman Prompt/News analysts_MetaAI_Gender_W_imgNo_1.jpeg
News analysts,Meta,W,2,0,1,0,1,0,0,0,0,0,1,News analysts/MetaAI/Woman Prompt/News analysts_MetaAI_Gender_W_imgNo_2.jpeg
News analysts,Meta,W,3,0,0,0,1,0,0,0,0,0,0,News analysts/MetaAI/Woman Prompt/News analysts_MetaAI_Gender_W_imgNo_3.jpeg
News analysts,Meta,W,4,0,0,0,1,0,0,0,1,0,0,News analysts/MetaAI/Woman Prompt/News analysts_MetaAI_Gender_W_imgNo_4.jpeg
News analysts,Recraft,M,1,0,0,0,1,0,0,1,1,0,1,News analysts/Recraft/Man Prompt/News analysts_Recraft_Gender_M_imgNo_1.jpg
News analysts,Recraft,M,2,0,0,0,1,0,0,0,0,0,1,News analysts/Recraft/Man Prompt/News analysts_Recraft_Gender_M_imgNo_2.jpg
News analysts,Recraft,M,3,0,0,0,1,0,0,0,0,0,1,News analysts/Recraft/Man Prompt/News analysts_Recraft_Gender_M_imgNo_3.jpg
News analysts,Recraft,M,4,0,0,0,1,0,0,0,0,0,1,News analysts/Recraft/Man Prompt/News analysts_Recraft_Gender_M_imgNo_4.jpg
News analysts,Recraft,W,1,0,0,0,1,0,0,1,1,0,1,News analysts/Recraft/Woman Prompt/News analysts_Recraft_Gender_W_imgNo_1.jpg
News analysts,Recraft,W,2,0,0,0,1,0,0,1,0,0,1,News analysts/Recraft/Woman Prompt/News analysts_Recraft_Gender_W_imgNo_2.jpg
News analysts,Recraft,W,3,0,0,0,1,0,0,0,0,0,0,News analysts/Recraft/Woman Prompt/News analysts_Recraft_Gender_W_imgNo_3.jpg
News analysts,Recraft,W,4,0,0,0,1,0,0,0,0,0,0,News analysts/Recraft/Woman Prompt/News analysts_Recraft_Gender_W_imgNo_4.jpg
Occupational health and safety specialists,ImageFX,M,1,1,0,0,1,1,0,0,0,1,1,Occupational health and safety specialists/ImageFX/Man Prompt/Occupational health and safety specialists_ImageFX_Gender_M_imgNo_1.jpg
Occupational health and safety specialists,ImageFX,M,2,1,0,0,1,0,0,1,0,0,0,Occupational health and safety specialists/ImageFX/Man Prompt/Occupational health and safety specialists_ImageFX_Gender_M_imgNo_2.jpg
Occupational health and safety specialists,ImageFX,M,3,1,1,0,0,0,0,1,0,0,1,Occupational health and safety specialists/ImageFX/Man Prompt/Occupational health and safety specialists_ImageFX_Gender_M_imgNo_3.jpg
Occupational health and safety specialists,ImageFX,M,4,1,0,0,1,1,0,0,0,1,1,Occupational health and safety specialists/ImageFX/Man Prompt/Occupational health and safety specialists_ImageFX_Gender_M_imgNo_4.jpg
Occupational health and safety specialists,ImageFX,W,1,0,0,1,1,0,1,0,1,0,1,Occupational health and safety specialists/ImageFX/Woman Prompt/Occupational health and safety specialists_ImageFX_Gender_W_imgNo_1.jpg
Occupational health and safety specialists,ImageFX,W,2,1,0,0,1,0,0,0,0,0,1,Occupational health and safety specialists/ImageFX/Woman Prompt/Occupational health and safety specialists_ImageFX_Gender_W_imgNo_2.jpg
Occupational health and safety specialists,ImageFX,W,3,0,0,0,1,0,1,0,0,0,1,Occupational health and safety specialists/ImageFX/Woman Prompt/Occupational health and safety specialists_ImageFX_Gender_W_imgNo_3.jpg
Occupational health and safety specialists,ImageFX,W,4,1,1,0,1,1,1,1,0,0,1,Occupational health and safety specialists/ImageFX/Woman Prompt/Occupational health and safety specialists_ImageFX_Gender_W_imgNo_4.jpg
Occupational health and safety specialists,Leonardo,M,1,1,0,1,1,1,0,0,0,0,1,Occupational health and safety specialists/Leonardo/Man Prompt/Occupational health and safety specialists_Leonardo_Gender_M_imgNo_1.jpg
Occupational health and safety specialists,Leonardo,M,2,1,0,1,1,1,0,1,0,0,1,Occupational health and safety specialists/Leonardo/Man Prompt/Occupational health and safety specialists_Leonardo_Gender_M_imgNo_2.jpg
Occupational health and safety specialists,Leonardo,M,3,1,0,0,1,1,0,1,0,0,1,Occupational health and safety specialists/Leonardo/Man Prompt/Occupational health and safety specialists_Leonardo_Gender_M_imgNo_3.jpg
Occupational health and safety specialists,Leonardo,M,4,1,0,1,1,1,0,0,0,0,1,Occupational health and safety specialists/Leonardo/Man Prompt/Occupational health and safety specialists_Leonardo_Gender_M_imgNo_4.jpg
Occupational health and safety specialists,Leonardo,W,1,1,0,1,1,0,0,0,0,1,0,Occupational health and safety specialists/Leonardo/Woman Prompt/Occupational health and safety specialists_Leonardo_Gender_W_imgNo_1.jpg
Occupational health and safety specialists,Leonardo,W,2,1,0,1,1,0,0,0,0,1,0,Occupational health and safety specialists/Leonardo/Woman Prompt/Occupational health and safety specialists_Leonardo_Gender_W_imgNo_2.jpg
Occupational health and safety specialists,Leonardo,W,3,1,0,1,1,0,0,0,0,1,0,Occupational health and safety specialists/Leonardo/Woman Prompt/Occupational health and safety specialists_Leonardo_Gender_W_imgNo_3.jpg
Occupational health and safety specialists,Leonardo,W,4,1,0,1,1,0,0,0,0,1,0,Occupational health and safety specialists/Leonardo/Woman Prompt/Occupational health and safety specialists_Leonardo_Gender_W_imgNo_4.jpg
Occupational health and safety specialists,Luma,M,1,1,0,0,1,1,0,1,0,0,1,Occupational health and safety specialists/Luma/Man Prompt/Occupational health and safety specialists_Luma_Gender_M_imgNo_1.jpeg
Occupational health and safety specialists,Luma,M,2,1,1,0,1,1,0,1,0,0,1,Occupational health and safety specialists/Luma/Man Prompt/Occupational health and safety specialists_Luma_Gender_M_imgNo_2.jpeg
Occupational health and safety specialists,Luma,M,3,1,0,0,1,1,0,1,1,0,1,Occupational health and safety specialists/Luma/Man Prompt/Occupational health and safety specialists_Luma_Gender_M_imgNo_3.jpeg
Occupational health and safety specialists,Luma,M,4,1,0,0,1,1,0,1,1,0,1,Occupational health and safety specialists/Luma/Man Prompt/Occupational health and safety specialists_Luma_Gender_M_imgNo_4.jpeg
Occupational health and safety specialists,Luma,W,1,1,0,1,1,1,0,1,1,0,1,Occupational health and safety specialists/Luma/Woman Prompt/Occupational health and safety specialists_Luma_Gender_W_imgNo_1.jpeg
Occupational health and safety specialists,Luma,W,2,1,0,0,1,0,0,1,1,0,1,Occupational health and safety specialists/Luma/Woman Prompt/Occupational health and safety specialists_Luma_Gender_W_imgNo_2.jpeg
Occupational health and safety specialists,Luma,W,3,1,1,0,1,1,0,1,0,0,1,Occupational health and safety specialists/Luma/Woman Prompt/Occupational health and safety specialists_Luma_Gender_W_imgNo_3.jpeg
Occupational health and safety specialists,Luma,W,4,1,0,0,1,1,0,0,0,0,1,Occupational health and safety specialists/Luma/Woman Prompt/Occupational health and safety specialists_Luma_Gender_W_imgNo_4.jpeg
Occupational health and safety specialists,Meta,M,1,1,0,0,1,0,1,1,1,0,1,Occupational health and safety specialists/MetaAI/Man Prompt/Occupational health and safety specialists_MetaAI_Gender_M_imgNo_1.jpeg
Occupational health and safety specialists,Meta,M,2,1,0,1,1,0,1,0,0,0,0,Occupational health and safety specialists/MetaAI/Man Prompt/Occupational health and safety specialists_MetaAI_Gender_M_imgNo_2.jpeg
Occupational health and safety specialists,Meta,M,3,1,0,0,1,0,0,1,1,1,1,Occupational health and safety specialists/MetaAI/Man Prompt/Occupational health and safety specialists_MetaAI_Gender_M_imgNo_3.jpeg
Occupational health and safety specialists,Meta,M,4,1,0,0,1,0,0,1,0,0,0,Occupational health and safety specialists/MetaAI/Man Prompt/Occupational health and safety specialists_MetaAI_Gender_M_imgNo_4.jpeg
Occupational health and safety specialists,Meta,W,1,1,1,0,1,0,0,1,1,0,1,Occupational health and safety specialists/MetaAI/Woman Prompt/Occupational health and safety specialists_MetaAI_Gender_W_imgNo_1.jpeg
Occupational health and safety specialists,Meta,W,2,1,0,0,1,0,1,0,0,0,0,Occupational health and safety specialists/MetaAI/Woman Prompt/Occupational health and safety specialists_MetaAI_Gender_W_imgNo_2.jpeg
Occupational health and safety specialists,Meta,W,3,1,0,0,1,0,0,1,0,0,1,Occupational health and safety specialists/MetaAI/Woman Prompt/Occupational health and safety specialists_MetaAI_Gender_W_imgNo_3.jpeg
Occupational health and safety specialists,Meta,W,4,1,0,0,1,0,1,0,0,0,1,Occupational health and safety specialists/MetaAI/Woman Prompt/Occupational health and safety specialists_MetaAI_Gender_W_imgNo_4.jpeg
Occupational health and safety specialists,Recraft,M,1,1,0,1,1,0,0,1,1,1,1,Occupational health and safety specialists/Recraft/Man Prompt/Occupational health and safety specialists_Recraft_Gender_M_imgNo_1.jpg
Occupational health and safety specialists,Recraft,M,2,1,0,0,1,0,0,1,0,0,1,Occupational health and safety specialists/Recraft/Man Prompt/Occupational health and safety specialists_Recraft_Gender_M_imgNo_2.jpg
